CV,CM,Demanda,Soma de Total Unidades
107121.0,50365446.0,94.97297297297297,9.0
89367.0,50305501.0,94.94594594594595,1.0
16871.0,50414239.0,94.75675675675676,136.0
129970.0,50422448.0,93.46000000000001,
116695.0,50386078.0,92.54054054054055,3.0
148366.0,50463481.0,92.54054054054055,29.0
16870.0,50414237.0,92.51351351351352,117.0
104878.0,50350245.0,91.94594594594595,2.0
76643.0,50291747.0,91.70270270270271,9.0
97174.0,50329636.0,91.56756756756756,4.0
70388.0,50270983.0,91.48648648648648,3.0
148327.0,50463615.0,91.24324324324324,15.0
135977.0,50437574.0,91.04676094809061,4.0
135305.0,50436941.0,89.93110884110182,5.0
135981.0,50437577.0,89.74946365079327,5.0
15817.0,50322632.0,89.67567567567568,16.0
108131.0,50358273.0,89.5945945945946,1.0
109002.0,50352596.0,89.5945945945946,32.0
122116.0,50401826.0,88.97297297297297,4.0
130049.0,50422421.0,88.74,1517.0
148324.0,50463612.0,88.64864864864866,14.0
135173.0,50436827.0,88.61634675373458,3.0
129632.0,50421446.0,88.36,
135175.0,50435825.0,88.35135135135135,7.0
135286.0,50436922.0,88.16612044935712,1.0
105714.0,50352602.0,87.83783783783784,6.0
135878.0,50437476.0,87.78378378378379,
135882.0,50437480.0,87.78378378378379,
136223.0,50438256.0,86.91891891891892,
136441.0,50438621.0,86.91891891891892,3.0
146987.0,50460413.0,86.48648648648648,14.0
108126.0,50358268.0,86.29729729729729,2.0
109482.0,50362858.0,86.13513513513513,1.0
106288.0,50353203.0,85.62162162162163,
104880.0,50350247.0,85.51351351351352,3.0
54378.0,50272358.0,85.13513513513513,15.0
43135.0,50312252.0,85.0,5.0
103593.0,50346526.0,84.32432432432432,11.0
103996.0,50422466.0,84.32432432432432,45.0
139137.0,50481092.0,84.32432432432432,45.0
135071.0,50436729.0,84.32432432432432,9.0
70402.0,50271223.0,84.13513513513513,28.0
135411.0,50437045.0,83.95755601146176,2.0
135604.0,50437220.0,83.8918918918919,2.0
10165.0,50316475.0,83.10000000000001,
134751.0,50436728.0,83.02702702702703,7.0
132689.0,50430633.0,83.02702702702703,108.0
135287.0,50436923.0,82.77851940757174,4.0
97644.0,50331193.0,82.56756756756756,8.0
113412.0,50376414.0,82.48648648648648,10.0
131340.0,50424178.0,82.3,
135156.0,50436810.0,82.23174102222409,
136547.0,50438733.0,82.23174100577774,
116694.0,50386077.0,82.21621621621622,3.0
106543.0,50354615.0,82.13513513513513,5.0
119426.0,50403060.0,82.0,
11683.0,50365442.0,81.64864864864865,6.0
152761.0,50477286.0,81.43813210130213,
109127.0,50361274.0,81.2972972972973,79.0
83008.0,50404160.0,81.06,2.0
135376.0,50437010.0,80.84101541795654,1.0
61255.0,50192212.0,80.56756756756756,10.0
136705.0,50481089.0,80.0,27.0
135477.0,50437109.0,79.56756756756758,1.0
135879.0,50437477.0,79.13513513513514,
23153.0,50398688.0,78.8108108108108,15.0
15823.0,50322638.0,77.83783783783784,10.0
108133.0,50358275.0,77.70270270270271,
135971.0,50437569.0,77.44771240130248,5.0
112027.0,50372054.0,77.43243243243244,18.0
129800.0,50422045.0,77.4054054054054,
110191.0,50364927.0,77.32432432432432,2.0
136742.0,50438414.0,76.97297297297298,17.0
102465.0,50342548.0,76.70270270270271,11.0
107126.0,50356498.0,76.5945945945946,3.0
146988.0,50460414.0,76.10810810810811,16.0
119427.0,50403062.0,76.0,
15822.0,50322637.0,76.0,9.0
110678.0,50366579.0,75.8918918918919,5.0
15821.0,50322636.0,75.78378378378379,15.0
135269.0,50436650.0,75.67567567567568,1.0
135774.0,50437377.0,75.67567567567568,
6068.0,50338181.0,75.62162162162161,7.0
110190.0,50364926.0,74.8918918918919,4.0
9583.0,50316513.0,74.78378378378379,8.0
135353.0,50436989.0,74.73730021091333,7.0
129969.0,50422439.0,74.48648648648648,
136698.0,50438904.0,74.37837837837839,
18979.0,50326564.0,74.32432432432432,
106553.0,50354624.0,74.13513513513513,2.0
96707.0,50315470.0,73.4054054054054,10.0
136702.0,50481037.0,73.08108108108108,28.0
110183.0,50364919.0,72.75675675675676,7.0
129815.0,50421989.0,72.70270270270271,15.0
96705.0,50315468.0,72.67567567567568,7.0
105024.0,50413533.0,72.51351351351352,44.0
146995.0,50460421.0,72.03070641673074,3.0
106415.0,50366610.0,71.75675675675676,24.0
122461.0,50401957.0,71.35135135135135,85.0
92814.0,50264923.0,71.0,12.0
136247.0,50438425.0,70.91891891891892,
107650.0,50357694.0,70.8108108108108,12.0
108634.0,50360475.0,70.67567567567568,55.0
136438.0,50438618.0,70.48648648648648,1.0
135979.0,50437575.0,70.46509944949555,2.0
70389.0,50270984.0,70.4054054054054,33.0
106535.0,50354597.0,70.37837837837839,6.0
92821.0,50265207.0,69.8918918918919,
92822.0,50265208.0,69.8918918918919,1.0
92823.0,50335141.0,69.8918918918919,
92828.0,50328773.0,69.8918918918919,
92824.0,50394891.0,69.8918918918919,
92953.0,50394927.0,69.8918918918919,
66926.0,50214091.0,69.5945945945946,12.0
135243.0,50436887.0,69.1891891891892,62.0
100530.0,50337891.0,69.0,
108144.0,50358281.0,68.97297297297297,
97640.0,50331191.0,68.83783783783784,10.0
70401.0,50271222.0,68.13513513513513,6.0
110182.0,50364918.0,68.08108108108108,4.0
135158.0,50436812.0,68.0231526666011,1.0
108130.0,50358272.0,67.97297297297297,2.0
106286.0,50352681.0,67.8918918918919,1.0
152759.0,50477284.0,67.63964460241043,
136295.0,50438474.0,67.45945945945947,18.0
136496.0,50438676.0,67.1055872269327,12.0
126934.0,50414692.0,66.8108108108108,
27238.0,50404791.0,66.78378378378378,2.0
136392.0,50438572.0,66.5945945945946,3.0
104886.0,50350263.0,66.4054054054054,5.0
105359.0,50351155.0,66.24,
135478.0,50437110.0,66.16216216216216,3.0
122118.0,50401828.0,66.08108108108108,5.0
107125.0,50356497.0,66.02702702702703,
107124.0,50356496.0,65.35135135135135,
119425.0,50403059.0,65.0,
123880.0,50406015.0,63.81081081081081,105.0
110185.0,50364921.0,63.43243243243244,
70722.0,50272976.0,63.2972972972973,1.0
106534.0,50354596.0,62.81081081081081,14.0
27251.0,50318698.0,62.64864864864865,3.0
110187.0,50364923.0,62.05405405405406,4.0
139123.0,50448185.0,61.83783783783784,3.0
106533.0,50354595.0,61.78378378378379,3.0
135877.0,50437475.0,61.40540540540541,
136190.0,50439835.0,61.38917564595869,1.0
136495.0,50438675.0,61.37989380357852,6.0
108410.0,50359444.0,61.02702702702703,8.0
123119.0,50404353.0,61.0,
104873.0,50350240.0,60.94594594594595,2.0
116696.0,50386079.0,60.89189189189189,
136215.0,50438248.0,60.54054054054055,30.0
102868.0,50344522.0,60.51351351351352,14.0
110643.0,50366360.0,60.51351351351352,15.0
11681.0,50374066.0,60.32432432432432,8.0
135579.0,50437195.0,60.10810810810811,23.0
75505.0,50313141.0,59.81081081081081,4.0
107123.0,50356495.0,59.78378378378378,5.0
117092.0,50386943.0,59.62162162162162,55.0
135333.0,50436969.0,59.56012356903553,
106545.0,50354617.0,59.32432432432432,4.0
106423.0,50366608.0,59.2972972972973,
69721.0,50269456.0,59.24324324324325,
139130.0,50448131.0,59.24324324324325,9.0
135319.0,50436955.0,58.92166146172097,4.0
131456.0,50424921.0,58.64864864864865,24.0
109152.0,50361870.0,58.35135135135135,2.0
131465.0,50424993.0,58.0,
116697.0,50386080.0,57.89189189189189,
95774.0,50303302.0,57.67567567567568,7.0
10045.0,50316562.0,57.51351351351352,87.0
104879.0,50350246.0,57.45945945945946,1.0
129746.0,50421635.0,57.2,4.0
136255.0,50438432.0,57.08108108108108,
113748.0,50361077.0,56.91891891891892,8.0
136256.0,50438436.0,56.64864864864865,
103954.0,50347692.0,56.54054054054054,
97642.0,50331192.0,56.35135135135135,12.0
135335.0,50436971.0,56.34763283374181,6.0
136222.0,50438255.0,56.21621621621622,24.0
110195.0,50364931.0,56.08108108108108,1.0
136232.0,50438265.0,55.78378378378379,15.0
97648.0,50331195.0,55.18918918918919,22.0
126946.0,50414699.0,55.18918918918919,
140427.0,50451417.0,55.0,
148520.0,50463531.0,55.0,
136566.0,50438758.0,54.91891891891892,76.0
136453.0,50438633.0,54.91891891891892,7.0
136497.0,50438677.0,54.7292270266335,7.0
2824.0,50398674.0,54.44,791.0
97172.0,50329634.0,54.32432432432432,
121249.0,50398439.0,53.72972972972973,5.0
97700.0,50447880.0,53.7027027027027,1.0
108140.0,50358279.0,53.67567567567568,1.0
15553.0,50322589.0,53.64864864864865,11.0
135608.0,50437224.0,53.62162162162163,
129810.0,50421993.0,53.62162162162163,16.0
136422.0,50438602.0,53.57059847153849,
95885.0,50303784.0,53.24324324324324,
136296.0,50438475.0,52.75675675675676,17.0
136766.0,50438971.0,52.75675675675676,10.0
136437.0,50438617.0,51.89189189189189,1.0
58406.0,50352594.0,51.7027027027027,9.0
97646.0,50331194.0,51.16216216216216,18.0
129633.0,50421437.0,51.0,
116092.0,50382940.0,51.0,
108125.0,50358267.0,50.83783783783784,
106120.0,50353068.0,50.62162162162162,20.0
135481.0,50437113.0,50.5945945945946,10.0
117082.0,50386653.0,50.02702702702703,
123018.0,50404025.0,49.76,39.0
148328.0,50463616.0,49.72972972972973,16.0
104884.0,50350251.0,49.24324324324324,
106547.0,50354619.0,49.16216216216216,3.0
110644.0,50366361.0,48.75675675675676,4.0
128577.0,50418027.0,48.70270270270271,
110684.0,50366585.0,48.56756756756756,4.0
150662.0,50472478.0,48.49023448878105,23.0
135231.0,50436875.0,48.31005468489496,7.0
95978.0,50303387.0,48.0,3.0
69206.0,50242907.0,48.0,
126866.0,50413696.0,47.91891891891892,80.0
136393.0,50438573.0,47.56756756756757,3.0
146984.0,50460410.0,47.56756756756757,7.0
105713.0,50352601.0,47.2972972972973,20.0
110682.0,50366583.0,47.2972972972973,9.0
136714.0,50438920.0,47.13513513513514,
108151.0,50358285.0,47.08108108108108,1.0
135308.0,50436944.0,47.01708403550587,2.0
148521.0,50463538.0,47.0,
136254.0,50438431.0,46.70270270270271,
97636.0,50330417.0,46.35135135135135,5.0
110181.0,50364917.0,45.83783783783784,4.0
103999.0,50400490.0,45.02702702702703,
153154.0,50477730.0,45.0,
159155.0,50490627.0,45.0,2034.0
116698.0,50386081.0,45.0,4.0
136736.0,50438942.0,44.97297297297298,4.0
93505.0,50266912.0,44.72972972972973,4.0
136570.0,50438764.0,44.54054054054054,39.0
110816.0,50366780.0,44.54054054054054,357.0
139249.0,50448605.0,44.45945945945946,
122124.0,50401872.0,44.42,318.0
6606.0,50410506.0,44.18918918918919,5.0
97650.0,50331196.0,44.16216216216216,17.0
136765.0,50473119.0,44.10810810810811,
139251.0,50448583.0,44.02702702702702,
109151.0,50361869.0,43.7027027027027,1.0
135421.0,50437053.0,43.24324324324324,
135320.0,50436956.0,43.23157044590469,1.0
101995.0,50341342.0,43.14,10.0
107555.0,50357345.0,43.10810810810811,
128756.0,50417403.0,43.05405405405406,41.0
111459.0,50369455.0,43.0,
140404.0,50451394.0,43.0,
104014.0,50372718.0,43.0,
131462.0,50424995.0,43.0,
140449.0,50451462.0,43.0,
148488.0,50463542.0,43.0,
162609.0,50498350.0,43.0,1979.0
159154.0,50490626.0,43.0,2049.0
6590.0,50410530.0,43.0,7.0
83302.0,50295332.0,42.64864864864865,
136498.0,50438678.0,42.45001921243002,8.0
108877.0,50360954.0,42.4054054054054,2.0
108148.0,50358283.0,42.37837837837838,
109150.0,50361868.0,42.13513513513514,1.0
140703.0,50452707.0,42.0,
140409.0,50451399.0,42.0,
148492.0,50463546.0,42.0,
134251.0,50436548.0,41.51351351351352,
135482.0,50437114.0,41.51351351351352,31.0
150184.0,50470775.0,41.0,
152049.0,50475229.0,41.0,
146898.0,50459832.0,41.0,
146885.0,50459211.0,41.0,
126943.0,50414695.0,40.81081081081081,
108142.0,50358280.0,40.81081081081081,1.0
106542.0,50354614.0,40.56756756756756,7.0
108878.0,50360955.0,40.56756756756756,5.0
108874.0,50405546.0,40.43243243243244,8.0
15820.0,50322635.0,40.37837837837838,7.0
135306.0,50436942.0,40.19762409658357,5.0
124398.0,50407705.0,40.08108108108108,386.0
129623.0,50421443.0,40.0,
136716.0,50438922.0,39.78378378378379,
104883.0,50350250.0,39.13513513513514,
108939.0,50361276.0,38.91891891891892,2.0
109149.0,50361867.0,38.83783783783784,1.0
109854.0,50364436.0,38.58,135.0
108138.0,50358278.0,38.51351351351352,1.0
150182.0,50470773.0,38.0,
95775.0,50303303.0,37.75675675675676,4.0
95868.0,50303389.0,37.62162162162163,18.0
39015.0,50304265.0,36.97297297297298,31.0
148339.0,50463627.0,36.75675675675676,1.0
107128.0,50356500.0,36.54054054054054,1.0
104892.0,50350269.0,36.51351351351352,3.0
136735.0,50438941.0,36.32432432432432,2.0
110186.0,50364922.0,36.21621621621622,1.0
134782.0,50439923.0,36.1,4.0
110193.0,50364929.0,36.08108108108108,2.0
148369.0,50463469.0,35.89189189189189,
136484.0,50473090.0,35.70911938845797,10.0
69724.0,50269459.0,35.7027027027027,1.0
135590.0,50437206.0,35.45945945945946,25.0
122123.0,50401833.0,35.16216216216216,1.0
129628.0,50421442.0,35.08108108108108,
108590.0,50358987.0,34.54054054054054,
108146.0,50358282.0,34.51351351351352,1.0
122139.0,50401916.0,34.0,
150186.0,50470777.0,34.0,
152636.0,50476961.0,33.7792,43.0
136288.0,50438467.0,33.72972972972973,18.0
128504.0,50417402.0,33.64864864864865,4.0
104890.0,50350267.0,33.21621621621622,2.0
106554.0,50354625.0,32.97297297297298,2.0
106551.0,50354623.0,32.97297297297298,1.0
107556.0,50357346.0,32.62162162162162,
108153.0,50358286.0,32.21621621621622,1.0
95782.0,50303309.0,32.18918918918919,5.0
139802.0,50448592.0,32.02702702702702,
124397.0,50421568.0,32.0,100.0
136651.0,50438849.0,32.0,13.0
109479.0,50363001.0,31.83783783783784,4.0
139803.0,50448582.0,31.5945945945946,
139804.0,50448627.0,31.5945945945946,
139805.0,50448597.0,31.5945945945946,
146986.0,50460412.0,31.56756756756757,5.0
95869.0,50303440.0,31.56756756756757,25.0
135591.0,50437207.0,31.56756756756757,17.0
108226.0,50358197.0,31.37837837837838,
108227.0,50358198.0,31.37837837837838,
108228.0,50358199.0,31.37837837837838,
108229.0,50358200.0,31.37837837837838,
108230.0,50358201.0,31.37837837837838,
108150.0,50358284.0,31.21621621621622,
110811.0,50366732.0,30.70270270270271,
135412.0,50437046.0,30.6240019972135,1.0
122119.0,50401829.0,30.43243243243244,2.0
107127.0,50356499.0,30.40540540540541,1.0
105026.0,50413531.0,30.37837837837838,3.0
135307.0,50436943.0,30.24475872201399,2.0
108502.0,50358986.0,30.24324324324324,
104885.0,50350262.0,29.94594594594595,
135422.0,50437054.0,29.83783783783784,5.0
10161.0,50316376.0,29.81081081081081,4.0
111305.0,50367753.0,29.7027027027027,
139240.0,50448616.0,29.5945945945946,
139241.0,50448621.0,29.5945945945946,
92522.0,50264613.0,29.40540540540541,
102872.0,50344526.0,29.10810810810811,11.0
135241.0,50436885.0,28.97297297297298,31.0
146999.0,50460425.0,28.89196580453327,2.0
135968.0,50437566.0,28.83185728523415,
111428.0,50368362.0,28.78378378378378,3.0
126479.0,50413693.0,28.5945945945946,94.0
135910.0,50437507.0,28.54054054054054,12.0
126477.0,50413695.0,28.16216216216216,82.0
135309.0,50436945.0,28.08029007011602,2.0
109154.0,50361872.0,27.94594594594595,1.0
107326.0,50356926.0,27.75675675675676,17.0
150247.0,50448157.0,27.67567567567568,4.0
104888.0,50350265.0,27.64864864864865,
139238.0,50448598.0,27.16216216216216,
139239.0,50448610.0,27.16216216216216,
124827.0,50408448.0,27.08,367.0
135358.0,50436994.0,27.0535513758492,1.0
108156.0,50358289.0,26.94594594594595,
152808.0,50477535.0,26.81081081081081,
110194.0,50364930.0,26.78378378378378,1.0
107129.0,50356501.0,26.67567567567568,
104889.0,50350266.0,26.08108108108108,2.0
136286.0,50438465.0,25.94594594594595,24.0
102864.0,50344248.0,25.81081081081081,5.0
108154.0,50358287.0,25.78378378378378,
104887.0,50350264.0,25.64864864864865,
86021.0,50245531.0,25.51351351351352,
135233.0,50436877.0,25.41605022831051,
100457.0,50337893.0,25.4,
110197.0,50364933.0,25.35135135135135,
110199.0,50364935.0,25.35135135135135,2.0
129622.0,50421441.0,25.13513513513514,5.0
95773.0,50303301.0,25.08108108108108,1.0
102866.0,50344250.0,24.81081081081081,2.0
108155.0,50358288.0,24.78378378378378,
108157.0,50358290.0,24.78378378378378,1.0
136608.0,50438803.0,24.64864864864865,3.0
135966.0,50437564.0,24.29016351321835,5.0
148337.0,50463625.0,24.21621621621622,2.0
135356.0,50436992.0,24.18609171527363,
127761.0,50415885.0,24.08108108108108,4.0
124710.0,50408035.0,24.02,47.0
110198.0,50364934.0,23.78378378378378,1.0
121250.0,50398447.0,23.64864864864865,9.0
110196.0,50364932.0,23.35135135135135,1.0
110204.0,50364940.0,22.91891891891892,
136416.0,50438596.0,22.91891891891892,10.0
136609.0,50438804.0,22.91891891891892,3.0
137782.0,50438738.0,22.91891891891892,12.0
153059.0,50477514.0,22.91891891891892,43.0
108231.0,50358202.0,22.78378378378378,
108232.0,50358203.0,22.78378378378378,
108233.0,50358204.0,22.78378378378378,
108234.0,50358205.0,22.78378378378378,
108235.0,50358206.0,22.78378378378378,
108236.0,50358207.0,22.78378378378378,
108237.0,50358208.0,22.78378378378378,
104895.0,50350272.0,22.78378378378378,1.0
95777.0,50303305.0,22.35135135135135,6.0
107133.0,50356715.0,22.35135135135135,8.0
135380.0,50437014.0,22.23207314900092,
110683.0,50366584.0,22.08108108108108,
136287.0,50438466.0,22.05405405405406,8.0
128508.0,50417404.0,21.67567567567568,
128509.0,50417400.0,21.67567567567568,
110685.0,50366586.0,21.64864864864865,
119428.0,50390012.0,21.62162162162162,18.0
135174.0,50436828.0,21.52908212381925,1.0
134683.0,50440654.0,21.18918918918919,27.0
135378.0,50437012.0,20.93477585170363,2.0
110202.0,50364938.0,20.91891891891892,
110192.0,50364928.0,20.91891891891892,
104893.0,50350270.0,20.78378378378378,
135310.0,50436946.0,20.5046498651765,
104894.0,50350271.0,20.35135135135135,
111306.0,50367754.0,20.08108108108108,
99185.0,50335001.0,20.07873,
16267.0,50322765.0,20.0,
16269.0,50322766.0,20.0,
16266.0,50322761.0,20.0,
121492.0,50399085.0,20.0,
108238.0,50358209.0,19.91891891891892,
108239.0,50358210.0,19.91891891891892,
108240.0,50358211.0,19.91891891891892,
108563.0,50357127.0,19.91891891891892,
108564.0,50357128.0,19.91891891891892,
108565.0,50357129.0,19.91891891891892,
108566.0,50357130.0,19.91891891891892,
110203.0,50364939.0,19.91891891891892,
107130.0,50356712.0,19.78378378378378,
107132.0,50356714.0,19.78378378378378,
139801.0,50448620.0,19.72972972972973,
128501.0,50417405.0,19.64864864864865,12.0
107327.0,50356943.0,19.45945945945946,2.0
22390.0,50318579.0,19.45945945945946,7.0
103988.0,50347730.0,19.45945945945946,
110200.0,50364936.0,19.35135135135135,
129627.0,50421445.0,19.18,217.0
150248.0,50448158.0,19.02702702702703,3.0
159150.0,50490622.0,19.02702702702703,
159151.0,50490623.0,19.02702702702703,
104891.0,50350268.0,18.89189189189189,
120960.0,50396948.0,18.824596,
107131.0,50356713.0,18.78378378378378,
109162.0,50361934.0,18.5945945945946,1.0
135379.0,50437013.0,18.38875746165564,
127775.0,50415875.0,18.35135135135135,20.0
107134.0,50356716.0,18.35135135135135,
135359.0,50436995.0,18.34248775414992,2.0
135357.0,50436993.0,18.34248773710473,
108567.0,50357131.0,18.05405405405406,
108568.0,50357522.0,18.05405405405406,
108569.0,50357523.0,18.05405405405406,
108570.0,50357524.0,18.05405405405406,
108571.0,50357525.0,18.05405405405406,
110201.0,50364937.0,17.91891891891892,
127766.0,50415890.0,17.48648648648649,7.0
70403.0,50271224.0,17.2972972972973,
106294.0,50353209.0,17.2972972972973,
136289.0,50438468.0,17.2972972972973,12.0
150341.0,50472608.0,17.0,
151034.0,50472701.0,17.0,
136290.0,50438469.0,16.86486486486487,13.0
139243.0,50448418.0,16.8,
111616.0,50369892.0,16.5945945945946,2.0
135980.0,50437576.0,16.55495594750911,1.0
134534.0,50440027.0,16.48648648648649,
136525.0,50438708.0,16.43243243243244,45.0
102873.0,50344527.0,15.91891891891892,12.0
102867.0,50344251.0,15.78378378378378,5.0
116699.0,50386082.0,15.62162162162162,
118042.0,50388944.0,15.6,
135288.0,50436924.0,15.20216304328578,4.0
127760.0,50415884.0,15.18918918918919,23.0
135483.0,50437115.0,15.13513513513514,17.0
135840.0,50437441.0,15.13513513513514,
111571.0,50369547.0,15.0,
140687.0,50452691.0,15.0,
140683.0,50452466.0,15.0,
963.0,50307783.0,14.7027027027027,3.0
108624.0,50360425.0,14.7027027027027,
137964.0,50442908.0,14.27027027027027,
107360.0,50356421.0,14.27027027027027,
122995.0,50403884.0,14.24,24.0
135290.0,50436926.0,13.95805487643609,
135338.0,50436974.0,13.63200070489889,4.0
127768.0,50415868.0,13.62162162162162,10.0
128505.0,50417406.0,13.40540540540541,1.0
140744.0,50453122.0,13.0,
147196.0,50459926.0,13.0,
146912.0,50459956.0,13.0,
153061.0,50477516.0,12.97297297297297,4.0
9981.0,50316561.0,12.35135135135135,
135381.0,50437015.0,12.33239694465108,
135360.0,50436996.0,12.22832515806982,1.0
72647.0,50279033.0,12.10810810810811,
136512.0,50438695.0,12.10810810810811,4.0
116885.0,50386585.0,12.08,75.0
139252.0,50448585.0,11.72972972972973,
102871.0,50344525.0,11.32432432432432,2.0
127763.0,50415887.0,11.32432432432432,
139250.0,50448614.0,11.2972972972973,
154473.0,50481309.0,11.2972972972973,
154474.0,50481310.0,11.2972972972973,
135289.0,50436925.0,11.25246908638738,1.0
95776.0,50303304.0,11.24324324324324,5.0
136445.0,50438625.0,11.24324324324324,
135336.0,50436972.0,11.19697349434206,4.0
102870.0,50344524.0,10.75675675675676,
16528.0,50322762.0,10.7,
104100.0,50348309.0,10.45945945945946,2.0
118442.0,50390201.0,10.37837837837838,
118797.0,50391295.0,10.37837837837838,
135062.0,50440943.0,10.37837837837838,
102865.0,50344249.0,10.32432432432432,1.0
100458.0,50337902.0,10.0,
150219.0,50471316.0,10.0,1.0
95778.0,50303306.0,9.945945945945947,3.0
132058.0,50426557.0,9.945945945945947,
135230.0,50436874.0,9.88112870956986,35.0
22391.0,50318590.0,9.513513513513514,3.0
105047.0,50350783.0,9.08108108108108,377.0
127776.0,50415876.0,9.027027027027028,
148611.0,50463652.0,9.0,
135193.0,50436842.0,8.979315757991436,
135337.0,50436973.0,8.87063101682995,3.0
155308.0,50437639.0,8.7493,
135339.0,50436975.0,8.546883319606712,2.0
102869.0,50344523.0,8.45945945945946,2.0
109153.0,50361871.0,8.45945945945946,
135906.0,50437503.0,8.216216216216218,
135484.0,50437116.0,8.216216216216218,10.0
100455.0,50337851.0,8.200000000000001,1.0
135291.0,50436927.0,8.114450875269704,
127772.0,50415872.0,8.027027027027028,7.0
152051.0,50475230.0,8.0,
104101.0,50348310.0,7.45945945945946,2.0
95780.0,50303308.0,7.351351351351352,2.0
104102.0,50348311.0,7.027027027027027,4.0
109852.0,50364434.0,7.0,
152272.0,50475231.0,7.0,
146897.0,50459831.0,7.0,
148462.0,50462563.0,7.0,
148461.0,50462562.0,7.0,
148128.0,50462229.0,7.0,
146892.0,50459218.0,7.0,
139960.0,50449509.0,7.0,
148129.0,50462230.0,7.0,
140724.0,50452071.0,7.0,
136291.0,50438470.0,6.918918918918919,7.0
127777.0,50415877.0,6.594594594594595,4.0
15816.0,50322631.0,6.486486486486487,
135920.0,50439789.0,6.12713627254509,12.0
135196.0,50436844.0,6.111856106885414,2.0
100456.0,50337892.0,6.100000000000001,
112088.0,50372391.0,6.054054054054054,8.0
136464.0,50438644.0,6.054054054054054,3.0
129200.0,50418032.0,6.0,
140592.0,50452062.0,6.0,
146899.0,50459920.0,6.0,
147195.0,50459925.0,6.0,
123059.0,50404164.0,6.0,
121341.0,50399316.0,5.621621621621622,3.0
135486.0,50437118.0,5.621621621621622,3.0
118265.0,50390000.0,5.26,165.0
121372.0,50399315.0,5.189189189189189,1.0
152171.0,50476614.0,5.189189189189189,8.0
136420.0,50438600.0,5.189189189189189,3.0
19585.0,50311438.0,5.189189189189189,
104099.0,50348308.0,5.162162162162162,
140924.0,50451450.0,5.0,
146907.0,50459951.0,5.0,
135340.0,50436976.0,4.976432667398728,
113749.0,50361076.0,4.72972972972973,2.0
127757.0,50415881.0,4.72972972972973,7.0
17045.0,50324254.0,4.324324324324325,
136593.0,50438788.0,4.324324324324325,
127762.0,50415886.0,4.297297297297297,2.0
121371.0,50399312.0,3.891891891891892,4.0
135841.0,50437442.0,3.891891891891892,
100459.0,50337903.0,3.8,
135485.0,50437117.0,3.45945945945946,1.0
127764.0,50415888.0,3.297297297297297,1.0
136468.0,50438648.0,3.027027027027027,40.0
121370.0,50399317.0,2.594594594594595,
135366.0,50436652.0,2.594594594594595,1.0
121367.0,50399311.0,2.162162162162162,1.0
136459.0,50438639.0,2.162162162162162,
135365.0,50436651.0,1.72972972972973,2.0
135905.0,50437502.0,1.297297297297297,
135939.0,50439808.0,1.072306220095694,14.0
110421.0,50365741.0,1.0,
