codigo_do_material,codigo_de_venda,descrição_do_material,peso_liquido,peso_bruto,comprimento,largura,altura,volume_x
50235342,68961,NAT BRASIL ENERGFACE CREAM 30+ TRAV SIZE,15,51.8,45,45,34,68.85
50235341,68959,NAT BRASIL ANTI POLLUTION OIL SAMPLE,0.25,1.2,50,70,0.8,2.8
50235331,68951,NAT BRASIL CREAMY FOAMING CLEANSER,115,153,55,41,190,428.45
50235279,68949,NAT BRASIL RF FIRMING ANT AGING CREAM45+,40,57.67,60,60,46,165.6
50235131,68965,KRISKA SHOCK DES COL AMOST 3X1ML,2.55,10.2,180,5.5,90,89.1
50235129,68964,KRISKA DRAMA DES COL DEMO 4ML,3.4,9.5,15,15,57,12.825
50234820,82962,PULSEIRAS IDENTIFICACAO ENCONTRO NAO CN,1,10,18.8,24,0.2,0.09
50234809,82961,PULSEIRAS IDENTIFICAC ENCONTRO DIAMANTE,1,10,18.8,24,0.2,0.09
50234808,82960,PULSEIRAS IDENTIFICACAO ENCONTRO OURO,1,10,18.8,24,0.2,0.09
50234807,82959,PULSEIRAS IDENTIFICACAO ENCONTRO PRATA,1,10,18.8,24,0.2,0.09
50234806,82958,PULSEIRAS IDENTIFICACAO ENCONTRO BRONZE,1,10,18.8,24,0.2,0.09
50234805,82957,PULSEIRAS IDENTIFICACAO ENCONTRO SEMENTE,1,10,18.8,24,0.2,0.09
50234804,82953,MOLESKINE COM CANETA EN C11 2017,3150,3150,220,150,133,4389
50234803,82952,PRISMA AMOSTRA EN C11 2017,15,15,320,150,3,144
50234802,82951,SELO AMOSTRAS EN C11 2017,25,25,180,80,13,187.2
50234801,82950,LAMINA PRECO MG SPI EN C11 2017,70,70,180,130,2,46.8
50234800,82949,LAMINAS PRECO BRASIL EN C11 2017,70,70,180,130,2,46.8
50234799,82948,DISPLAY BRINDE MOLESKINE EN C11 2017,160,160,440,260,20,2288
50234798,82947,CUBOS MG ES RJ EN C11 2017,800,800,280,230,50,3220
50234797,82946,CUBOS BRASIL EN C11 2017,800,800,280,230,50,3220
50234796,82945,LAMINA RESIDUAL LIDER EN C11 2017,210,210,240,175,2,84
50234795,82944,LAMINA SARRAFO SUL SPC MG SPI EN C112017,135,135,440,260,3,343.2
50234794,82943,LAMINA SARRAFO RJ ES NE NO CO EN C112017,135,135,440,260,3,343.2
50234793,82942,FOLHA DE PEDIDO RJ NO EN C11 2017,280,280,297,210,5,311.85
50234792,82941,FOLHA DE PEDIDO SPI EN C11 2017,280,280,297,210,5,311.85
50234791,82940,FOLHA DE PEDIDO MG EN C11 2017,280,280,297,210,5,311.85
50234790,82939,FOLHA PEDIDO CO SPC NE SUL EN C11 2017,280,280,297,210,5,311.85
50234750,68925,CHRONOS MINI ESPUMA LIMPEZA,50,83.9,39,39,129,196.209
50234619,82938,PLACA FOTO EN C11 2017,140,140,400,260,10,1040
50234618,82937,TAKE ONE EN C11 2017,500,500,210,100,50,1050
50234611,68918,ESSENCIAL FLORAL FEMININO AMOS 3X1ML,3,10.2,180,5.5,90,89.1
50234545,68924,AQUARELA KIT TEMATICO DO SPFW,12.3,64.7,77,30,77,177.87
50234325,82759,FACES MULTI BALM KIT PINK E ROXO,7,32,80,35,76,212.8
50234268,82783,FACES TERMOMOLDADO LOOK NATAL 2017,1,62,157,34,87,464.406
50234232,82732,PULSEIRA RECONHECIMENTO OURO EN C13 2017,1,12.7,15,70,90,94.5
50234146,68917,UNA ART EDP AMOST 3X1ML,2.55,10.2,180,5.5,90,89.1
50234145,68916,UNA ART EDP DEMO 4ML,3.4,9.5,15,15,57,12.825
50233973,82729,PULSEIRA RECONHECIMENTO PRATA EN C132017,1,11.2,15,70,90,94.5
50233951,68911,TODODIA SAB LIQ HID LIM FLO LARAN 300ML,300,330,63,63,160,635.04
50233772,77995,FACES NEW BATOM ROCK N RED R EV,3.5,17.8,23,23,62.5,33.063
50233770,77997,FACES NEW BATOM CORAL NEON R EV,3.5,17.8,23,23,62.5,33.063
50233769,77998,FACES NEW BATOM COBRE MISTIC R EV,3.5,17.8,23,23,62.5,33.063
50233768,77999,FACES NEW BATOM NUDE SECRET R EV,3.5,17.8,23,23,62.5,33.063
50233767,78000,FACES NEW BATOM COSMOPOLITAN R EV,3.5,17.8,23,23,62.5,33.063
50233766,78001,FACES NEW BATOM BLACKBERRY R EV,3.5,17.8,23,23,62.5,33.063
50233765,78002,FACES NEW BATOM NUDE 4 EVER R EV,3.5,17.8,23,23,62.5,33.063
50233764,67671,FACES NEW BATOM LARANJA ACID R EV,3.5,17.8,23,23,62.5,33.063
50233761,67674,FACES NEW BATOM ROSA FUCHSIA R EV,3.5,17.8,23,23,62.5,33.063
50233738,82605,FACES CORRETIVO TOM ESCURO 20,10,17.6,25,25,91,56.875
50233737,82607,FACES BASE LIQUIDA TOM CLARO 20,20,30.1,34,28,88,83.776
50233736,82610,FACES BASE LIQUIDA TOM CLARO 22,20,30.1,34,28,88,83.776
50233733,82617,FACES BASE LIQUIDA TOM MEDIO 20,20,30.1,34,28,88,83.776
50233731,82616,FACES BASE LIQUIDA TOM MEDIO 24,20,30.1,34,28,88,83.776
50233730,82611,FACES BASE LIQUIDA TOM MEDIO 26,20,30.1,34,28,88,83.776
50233697,82554,ADESIVOS EN C10 2017,238,238,297,210,5,311.85
50233696,82555,KIT TOTENS 2 EN C10 2017,1,2000,440,255,120,13464
50233694,82558,KIT TOTENS 1 EN C10 2017,1,1850,400,255,120,12240
50233693,82557,BANNER BOA VINDAS EN C10 2017,1,180,297,210,5,311.85
50233659,82604,FACES BASE LIQUIDA TOM CASTANHO 20,20,30.1,34,28,88,83.776
50233658,82606,FACES BASE LIQUIDA TOM CASTANHO 22,20,30.1,34,28,88,83.776
50233655,82608,FACES BASE LIQUIDA TOM ESCURO 20,20,30.1,34,28,88,83.776
50233557,68901,FACES EDT COOL VIBE 50 ML,50,198,54,54,93,271.188
50233556,68900,FACES EDT TOXIC PINK 50 ML,50,198,54,54,93,271.188
50233555,68899,FACES EDT REBEL GLAM 50 ML,50,198,54,54,93,271.188
50233554,68898,FACES EDT NO GENDER 75 ML,75,237,54,54,115,335.34
50233468,28724,SEVE OLEO HID DES ROSA AMEND 200ML RECIC,180,225,76,53,125,503.5
50233466,38854,SEVE OLEO HID DES AMEN D INTEN200MLRECIC,180,225,76,53,125,503.5
50233443,82530,CPV SUNGA TAM 6,58.8,58.8,150,15,120,270
50233440,82532,CPV SUNGA TAM 4,56,56,150,15,120,270
50233417,81002,NATURA HOMEM CAIXA SAB BARRA 3X90G TERC,270,319.08,222,30,90,599.4
50233415,56744,HUMOR MEU PRIMEIRO HUMOR DEO SPRAY 100ML,88,134.02,56,42,133,312.816
50233348,82527,CPV BIQUINI TAM 6,54,54,150,15,120,270
50233347,82531,CPV BIQUINI TAM 4,51,51,150,15,120,270
50233345,82529,CPV BIQUINI TAM 2,50,50,150,15,120,270
50233038,82399,CAIXA M NATAL 2017,1,1,230,185,90,3829.5
50233037,82401,CAIXA P NATAL 2017,1,1,210,165,80,2772
50233036,82400,SACOLA M NATAL 2017,1,1,350,120,320,13440
50233035,82403,SACOLA P NATAL 2017,1,1,250,120,240,7200
50233034,82404,SACOLA PP NATAL 2017,1,1,210,75,120,1890
50233033,82398,MMBB BABADOR BANDANA,14.9,16.5,60,50,5,15
50232913,82288,HUMOR LOUCURAS DE HUMOR EDT FEM 75ML,63.75,271.25,54.5,48.5,188,496.931
50232766,82395,KAIAK K DEO PARFUM AMOSTRA 3X1ML TERC,2.55,10.2,180,5.5,90,89.1
50232512,68865,CPV JOGO AMERICANO AZUL,1,133,119,31,160,590.24
50232502,82290,FACES BATOM MATTE URBANO BROWN,3.5,17.8,23,23,62.5,33.063
50232500,82294,FACES BATOM MATTE CITY BLUES,3.5,17.8,23,23,62.5,33.063
50232364,65490,EKOS EDT FRESCOR CASTANH LATAM,127.5,348.27,58,58,193,649.252
50232363,64871,EKOS EDT FRESCOR PIT PRET LATAM,127.5,348.27,58,58,193,649.252
50232361,64869,EKOS EDT FRESCOR PITANGA LATAM,127.5,348.27,58,58,193,649.252
50232360,64872,EKOS EDT FRESCOR CUMARU LATAM,127.5,348.27,58,58,193,649.252
50232339,82291,FACES BATOM MATTE CINZA STREET,3.5,17.8,23,23,62.5,33.063
50232238,82184,LAM PERFUMARIA EN C09 2017,1,210,260,440,6,686.4
50232237,82183,LAM TODODIA CARTAO DINAMICA EN C09 2017,1,200,260,400,10,1040
50232227,81253,EKOS SAB BARRA ESFOLIA CASTANHA 100G,100,102,65,30,104,202.8
50232223,81473,EKOS SAB BARRA MASSAG CASTAN 100G LATAM,100,102,65,30,104,202.8
50232218,82205,BIOGRAFIA AMOS DES COL MAS INSPIRE 3X1ML,2.55,10.2,180,5.5,90,89.1
50232217,82204,BIOGRAFIA AMOS DES COL FEM INSPIRE 3X1ML,2.55,10.2,180,5.5,90,89.1
50231979,78495,MMBB COLONIA FRAG RELAXANTE V2 50ML,51.34,72.636,54,42,85,192.78
50231871,82105,NATURE ATP COPO RINOCERONTE,1,72.6,80,80,135,864
50231870,82103,NATURE ATP COPO TUBARAO,1,72.6,80,80,135,864
50231847,82161,UNA BASE SERUM NUDE ME TOM ESCUR 20 TERC,30,133.2,37,37,136,186.184
50231846,82155,UNA BASE SERUM NUDE ME TOM CASTA 22 TERC,30,133.2,37,37,136,186.184
50231844,82162,UNA BASE SERUM NUDE ME TOM CASTA 20 TERC,30,133.2,37,37,136,186.184
50231729,82166,UNA BASE SERUM NUDE ME TOM CLARO 24 TERC,30,133.2,37,37,136,186.184
50231595,82073,EKOS SAB BARRA MOCA 100G NATAL 17,100,102,65,30,104,202.8
50231584,82053,NATURA HOMEM DEMO DES COL SAGAZ 4ML TERC,3.4,9.5,15,15,57,12.825
50231464,63953,TODODIA HID PES MACADAMIA 50ML OLE,50,68.15,48,36,115,198.72
50231463,61671,TODODIA SERUM MAOS ORQUIDEA 50ML OLE,50,68.15,48,36,115,198.72
50231462,63952,TODODIA HID MAOS ALGODAO 50ML OLE,50,68.15,48,36,115,198.72
50231460,63955,TODODIA OL ESFOL FRA FRAM E PIM OLE TERC,200,270,69.5,52,136,491.5
50231457,62879,EKOS MOUSSE CRP PITANGA 200G OLE,200,269.429,94.8,94.8,58.5,525.742
50231453,62727,EKOS RF HIDRA CRP BURITI 400ML OLE,400,433.764,80,47.5,208.7,793.06
50231322,81929,NATURE COPO BOLOLO MENINA NATAL 17,1,72.6,86,86,200,1479.2
50231305,81952,TODODIA AMOST DES HID FRUTAS VERMEL TERC,15,18,195,4,103,80.34
50231303,81945,TODODIA AMOST DES HID ALGODAO TERC,15,18,65,5,103,33.475
50231296,81939,FACES NEW BATOM BRILHO GLOW NUDE BREEZE,3.5,17.8,23,23,62.5,33.063
50231291,67661,FACES NEW MINI LAPIS PRETO NF TERC,0.8,6.3,15,15,108,24.3
50231198,67678,FACES NEW MULTI MASKAJAL NF TERC,4.2,7.77,20,20,97,38.8
50231144,81894,ADESIVOS PRECO CONENO SPC EN C0817,1,74.2,297,210,6,374.22
50231143,81893,ADESIVOS PRECO RJ ES EN C0817,1,74.2,297,210,6,374.22
50231142,81892,ADESIVOS PRECO SPI MG SUL EN C0817,1,74.2,297,210,6,374.22
50231110,81888,MALA DE RODINHAS CONSULTORA DIAMANTE,1,3000,200,400,550,44000
50231045,81870,PORTA RETRATO EN C08 17,1,1.5,438,133,100,5825.4
50231044,81869,MAPA CONSULTORIA EN C0817,1,792,240,175,21,882
50231041,81866,PLAQUINHAS DECOTRATIVAS EN C0817,1,137,400,235,18,1692
50231040,81865,LAMINAS DECORATIVAS MESA 3 MOD EN C0817,1,240,281,210,8,472.08
50230976,81873,NATURE REGUA CRESCIMENTO MENINOS VERDE,62,62.7,430,75,10,322.5
50230887,81876,TODODIA DES HID FLOR DE MACA 400ML NAT17,416,463.71,80,80,170,1088
50230885,81774,AESOP RIBBON FITINHAS MEDIUM,80,80,335,30,30,301.5
50230884,81773,AESOP RIBBON LARGE,80,80,525,50,50,1312.5
50230883,81772,AESOP GIFT BOX LARGE,80,80,720,570,60,24624
50230882,81771,AESOP GIFT BOX MEDIUM,60,60,480,50,530,12720
50230880,81793,AESOP CLASSIC SHAMPOO 50ML,50,55,20,20,60,24
50230879,81777,AESOP SKIN CARE 2016V1 ARDENT ILUSTRATOR,855,950,150,240,90,3240
50230878,81789,AESOP SKIN CARE CLASSIC 2016 PERS COLLEC,933.3,1037,150,240,90,3240
50230877,81779,AESOP ESSENTIALS MEN KIT16 INTREPID GENT,740.7,823,150,240,90,3240
50230876,81784,AESOP HAIR CARE KIT16 IMPASSIONED WANDER,820.8,912,150,240,90,3240
50230875,81783,AESOP GATHERER BASIC HID FACE KIT,927.9,1031,150,240,90,3240
50230874,81776,AESOP PROTECTIVE LOCAO CORPO SPF50 150ML,90,110,20,20,50,20
50230873,81782,AESOP PETITGRAIN GEL CORPORAL 150ML,90,110,20,20,50,20
50230872,81780,AESOP HIDRATAN FACIAL CREME ANTIOXI 60ML,50,60,40,40,60,96
50230871,81795,AESOP GERANIUM SABONETE LIQ CORPO 500ML,500,613,75,75,194,1091.25
50230870,81787,AESOP CLASSIC SHAMPOO 200ML,190,210,30,30,70,63
50230869,81786,AESOP CORIANDER SEED BODY CLEANSER 200ML,200,210,40,40,160,256
50230868,81791,AESOP GERANIUM LEAF BODY CLEANSER 200ML,190,210,30,30,70,63
50230867,81785,AESOP PROTEC LOCAO CORP SPF50 150ML TEST,150,188,45,45,155,313.875
50230865,81781,AESOP SC BODY GEL PETITGRAIN REVIV 3ML,3,5,65,10,10,6.5
50230864,81790,AESOP PETITGRAIN GEL CORPORA 150ML TESTE,154,189,47,47,160,353.44
50230863,81794,AESOP PARSLEY S HID FAC CRE AMOSTR 1.5ML,3,5,65,10,10,6.5
50230862,81778,AESOP HIDRATA FACIAL CREME A O 60ML TEST,60,156,54,54,55,160.38
50230861,81792,AESOP SACHET VOLUMISING SHAMPOO 3ML,3,5,65,10,10,6.5
50230860,81788,AESOP SC LEAF BODY CLEANSER GERANIUM 2ML,2,5,65,10,10,6.5
50230632,80634,FACES BT LIQ METAL ROXO CRASH TERC,3.5,17.8,20,20,92,36.8
50230605,80635,FACES BT LIQ METAL MAGNETIC BLUE TERC,3.5,17.8,20,20,92,36.8
50230604,80641,FACES BT LIQMETAL ELECTRIC CHAMPAGNE TER,3.5,17.8,20,20,92,36.8
50230592,81226,TODODIA DES HID KIT VERAO 3X80ML TERC,240,401,225,45,162,1640.25
50230140,81582,SQUEEZE LIDER DE NEGOCIOS,1,198.5,70,70,240,1176
50230129,25008,ESPACO NATURA V C08 2017 MG V5,1,280,250,183,5.98,273.667
50230128,81533,FOLHETO INATIVAS GR C08 2017 MG V5,1,45,250,183,0.97,44.435
50230127,81533,FOLHETO INATIVAS GR C08 2017 RJ ES V4,1,45,250,183,0.97,44.435
50230126,81533,FOLHETO INATIVAS GR C08 2017 SUL SPI V3,1,45,250,183,0.97,44.435
50230125,81533,FOLHETO INATIVAS GR C08 2017 SPC V2,1,45,250,183,0.97,44.435
50230124,81533,FOLHETO INATIVAS GR C08 2017 CO NENO V1,1,45,250,183,0.97,44.435
50230118,81531,ESPACO NATURA GR C08 2017 MG V5,1,280,250,183,5.98,273.667
50230117,81531,ESPACO NATURA GR C08 2017 RJ ES V4,1,280,250,183,5.98,273.667
50230116,81531,ESPACO NATURA GR C08 2017 SUL SPI V3,1,280,250,183,5.98,273.667
50230115,81531,ESPACO NATURA GR C08 2017 SPC V2,1,280,250,183,5.98,273.667
50230112,81530,FOLHETO INATIVAS C08 2017 MG V5,1,45,250,183,0.97,44.435
50230111,81530,FOLHETO INATIVAS C08 2017 RJ ES V4,1,45,250,183,0.97,44.435
50230101,32582,ESPACO NATURA D C08 2017 RJ ES V4,1,280,250,183,5.98,273.667
50230091,67686,FACES NEW CORRETIVO CLARO REVI,10,17.6,87,25,25,54.375
50230057,64389,NAT HOMEM DES ROLLON CLASSI CUID 75ML GL,75,116.7,50,52,108,280.8
50230056,61381,NAT HOMEM DES ROLLON ANTI MANCHA 75ML GL,75,116.7,50,52,108,280.8
50229947,68835,EKOS SAB BAR ESFOLIA CASTANHA 100G LATAM,100,102,65,30,104,202.8
50229871,81563,FACES MINI LAPIS OLHOS BRANCO LIGHT TERC,0.6,6,15,15,106.5,23.963
50229852,81436,FITAS EM TECIDO PARA PULSO EN 07 2017,1,20.16,20,20,2,0.8
50229851,81435,CHAVEIRO PARA CNS EN 07 2017,1,240,160,150,40,960
50229850,81434,CONES OLFATIVOS EN 07 2017,1,120,200,110,100,2200
50229788,81439,CARTUCHO KIT MIX PINCEIS III,1,1,90,30,160,432
50229787,81438,CARTUCHO KIT MIX PINCEIS II,1,1,90,30,160,432
50229746,25008,ESPACO NATURA V C08 2017 RJ ES V4,1,280,250,183,5.98,273.667
50229745,25008,ESPACO NATURA V C08 2017 SUL SPI V3,1,280,250,183,5.98,273.667
50229744,25008,ESPACO NATURA V C08 2017 SPC V2,1,280,250,183,5.98,273.667
50229698,81432,LAMINA DISPLAY MODE 5X0 CORES EN 07 2017,1,400,260,440,5,572
50229697,81431,LAMINA PALCO SIMPLES HERO EN 07 2017,1,170,260,440,3,343.2
50229696,81430,LAMINA PALCO DUPLA HERO EN 07 2017,1,220,260,440,7,800.8
50229620,78494,MMBB COLONIA FRAG RELAXANTE AMOSTR 3X1ML,3,10.2,180,5.5,90,89.1
50229513,81424,AQUARELA BATOM HID BPZ FPS8 VERMELHO 150,3.5,21.5,27,25,76,51.3
50229512,81426,AQUARELA BATOM HID BPZ FPS8 MARROM 470,3.5,21.5,27,25,76,51.3
50229509,78496,MMBB COLONIA FRAG RELAXANT DEMO 4ML,4,9.5,15,15,57,12.825
50229489,81412,AQUARELA BATOM HID BPZ FPS8 PINK 315,3.5,21.5,27,25,76,51.3
50229485,81403,AQUARELA BATOM HID BPZ FPS8 PINK 301,3.5,21.5,27,25,76,51.3
50229480,81418,AQUARELA BATOM MATTE BPZ FPS8 ROXO 615,3.5,21.5,27,25,76,51.3
50229479,81407,AQUARELA BATOM MATTE BPZ FPS8 MARROM 490,3.5,21.5,27,25,76,51.3
50229478,81400,AQUARELA BATOM MATTE BPZ FPS8 VERDE 932,3.5,21.5,27,25,76,51.3
50229477,81416,AQUARELA BATOM MATTE BPZFPS8 LARANJA 700,3.5,21.5,27,25,76,51.3
50229476,81414,AQUARELA BATOM MATTE BPZ VERMELHO 102,3.5,21.5,27,25,76,51.3
50229475,81397,AQUARELA BATOM MATTE BPZ VINHO 501,3.5,21.5,27,25,76,51.3
50229474,81413,AQUARELA BATOM MATTE BPZ FPS8 MARROM 447,3.5,21.5,27,25,76,51.3
50229473,81401,AQUARELA BATOM MATTE BPZ FPS8 CORAL 823,3.5,21.5,27,25,76,51.3
50229462,81313,AQUARELA BATOM SHEER BPZ FPS8 ROXO 642,3.5,21.5,27,25,76,51.3
50229461,81310,AQUARELA BATOM SHEER BPZ FPS8 PINK 320,3.5,21.5,27,25,76,51.3
50229457,81301,AQUARELA BATOM SHEER BPZ FPS8 ROSA 210,3.5,21.5,27,25,76,51.3
50229454,81308,AQUARELA BATOM SHEER BPZ FPS8 LARANJA714,3.5,21.5,27,25,76,51.3
50229452,81316,AQUARELA BATOM SHEER BPZ FPS8 ROSA 216,3.5,21.5,27,25,76,51.3
50229376,42364,URBANO DES COL CLASSICO 100ML,85,262.54,76,32,115.15,280.044
50229330,81304,KIT PERFUMARIA DEMO 5X20ML TERC,85,363.5,118,201,32.5,770.84
50229329,81287,ESSENCIAL DES COL MASC DEMO 20ML TERC,17,65.4,26,26,118,79.76
50229327,81300,LUNA DES COLONIA DEMO 20ML TERC,17,65.4,26,26,118,79.76
50229326,81298,EKOS FLOR DO LUAR DES COL DEMO 20ML TERC,17,65.4,26,26,118,79.76
50229325,81292,HUMOR MEU PRIMEIR HUMOR DESCOL DEMO 20ML,17,65.4,26,26,118,79.76
50229313,81276,KIT CARTOES VISITA SORTIDOS PERFUMARIA 1,1,1,190,150,2,57
50229258,81399,AQUARELA BATOM MATTE BPZFPS8 VERMELHO127,3.5,21.5,27,25,76,51.3
50229257,81395,AQUARELA BATOM MATTE BPZ FPS8 PINK 333,3.5,21.5,27,25,76,51.3
50229256,81411,AQUARELA BATOM MATTE BPZFPS8 VERMELHO143,3.5,21.5,27,25,76,51.3
50229255,81421,AQUARELA BATOM MATTE BPZ FPS8 CINZA 910,3.5,21.5,27,25,76,51.3
50229254,81404,AQUARELA BATOM MATTE BPZ FPS8 VINHO 500,3.5,21.5,27,25,76,51.3
50229198,81303,MMBB AGUA D COL SEM ALCOOL DEMO 4ML TERC,3.4,9.5,15,15,57,12.825
50229197,81294,ESSENCIAL DES COLONIA MASC DEMO 4ML TERC,3.4,9.5,15,15,57,12.825
50229196,81295,KAIAK DES COLONIA MASC DEMO 4ML TERC,3.4,9.5,15,15,57,12.825
50229195,81305,KIT BEST SELLER PERFUMARIA 2 TERC,34,95.2,100,47,59,277.3
50229194,81293,KIT BEST SELLER PERFUMARIA 1 TERC,34,95.2,100,47,59,277.3
50229089,81259,AQUARELA LAPIS SOMBRA ESCURO TERC,1.14,11,14,14,166,32.536
50229004,81153,CONSULTORIA NATURA GR C07 2017 SUL V7,1,59,250,183,1.28,58.552
50229003,81153,CONSULTORIA NATURA GR C07 2017 RJ ES V6,1,59,250,183,1.28,58.552
50229002,81153,CONSULTORIA NATURA GR C07 2017 MG V5,1,59,250,183,1.28,58.552
50229001,81153,CONSULTORIA NATURA GR C07 2017 SPC V4,1,59,250,183,1.28,58.552
50229000,81153,CONSULTORIA NATURA GR C07 2017 SPI V3,1,59,250,183,1.28,58.552
50228979,81153,CONSULTORIA NATURA GR C07 2017 CO V2,1,59,250,183,1.28,58.552
50228978,81153,CONSULTORIA NATURA GR C07 2017 NENO V1,1,60,250,183,1.28,58.552
50228965,45590,CONSULTORIA NATURA C07 2017 RJ ES V6,1,59,250,183,1.28,58.552
50228964,45590,CONSULTORIA NATURA C07 2017 MG V5,1,59,250,183,1.28,58.552
50228963,45590,CONSULTORIA NATURA C07 2017 SPC V4,1,59,250,183,1.28,58.552
50228962,45590,CONSULTORIA NATURA C07 2017 SPI V3,1,59,250,183,1.28,58.552
50228852,81226,TODODIA DES HIDRATANTE KIT VERAO 3X80ML,240,339,225,46,164,1697.4
50228821,81190,AMO SHAMPOO ESQUENTA 200ML NAT17,200,247.5,67,51,180,615.06
50228817,81192,SINTONIA SAB BARRA NOITE 90G NAT17,90,93.5,85,60,30,153
50228811,22560,KAIAK MASC DES COL 100 ML NAT17,100,291.408,78.5,46,148,534.428
50228810,81184,BIOGRAFIA MASC SAB LIQUIDO 150ML NAT17,150,186,67,52,153,533.052
50228804,81180,HUMOR SAB BAR MEU PRIMEI HUMOR 50G NAT17,51.5,52.6,75,50,25,93.75
50228803,81185,HUMOR HID CORP MEU PRIMEIRO 60ML NAT17,60,90,48,36,130,224.64
50228801,86723,HUMOR DES COL MEU PRIME HUMOR 75ML NAT17,63.75,271.25,54,47,188,477.144
50228800,81183,BIOGRAFIA FEM SAB LIQ 150ML NAT17,150,186,67,52,153,533.052
50228795,81194,KRISKA HID CORPO CLASSICO 200G NAT17,200,269.429,94.8,94.8,58.5,525.742
50228791,15442,AGUAS DES COL LARANJ EM FLOR 150ML NAT17,150,294.8,59.6,59.6,160.25,569.233
50228703,78209,TODODIA RF HID DES AMEIX FLOR CERE 400ML,400,409.33,100,35,240,840
50228701,64321,TODODIA RF HID DES CORP REG EXTS FRAM,400,414,100,35,240,840
50228698,63958,TODODIA RF HID DES CORP MACADA 400ML,400,408.92,100,35,240,840
50228696,59207,PLANT COND REV POS QUIMICA 1L,1000,1.211.231,88,88,269,2.083.136
50228695,59225,PLANT SHAMPOO REV POS QUIMICA 1L,1000,1.211.231,88,88,269,2.083.136
50228656,59206,PLANT SHAMPOO HID REPARADORA 1L,1000,1.211.231,88,88,269,2.083.136
50228654,50279,PLANT SPRAY REATIVADOR CURVAS,146.25,185,50,35,192,336
50228653,48093,PLANT SPRAY PENTEAR LISO E SOLTO,150.285,183.285,50,35,192,336
50228652,48092,PLANT FLUIDO REPOS LISO E SOLTO,101.43,125.93,50,32,145,232
50228648,37186,EKOS POLPA ILUMINAD CRP BURITI ,400,467.206,74.2,74.2,182.3,1003.67
50228641,81070,FACES CANISTER AFRIKA BURN,1,1,80,80,160,1024
50228531,81157,MMBB SABONETE EM BARRA 5X100G,500,530.24,86,55,162,766.26
50228530,81157,MMBB SABONETE EM BARRA 5X100G TERC,500,527,86,55,162,766.26
50228519,29933,NATURE SAB EM BARRA BOLOLO 3X90G RDC15,270,298.115,92,65,101,603.98
50228304,63384,UNA MASC EXTREMIFIC PRET WP PET MET TERC,8,14.12,18.5,18.5,121,41.412
50228302,63381,UNA MASC EXTREMIFIC PRETA WS CP MET TERC,8,31,18.5,18.5,121,41.412
50228301,63384,UNA MASC EXTREMIFIC PRETA WP PP CP TERC,8,27.9,18.5,18.5,121,41.412
50228162,80948,FT CONS BELEZA CN GV AURORA E RAIZES V1,1,39,250,183,0.85,38.798
50228111,81000,TODODIA SABONETE EM BARRA VERAO 9X50G,450,525,200,170,30,1020
50228086,81007,SR N BALM APOS BARBA 75 ML,75,98,48,36,148,255.74
50228085,30410,SR N DES COLONIA 100ML,100,276.983,55,55,142,429.55
50228082,81016,ILIA DES HIDRATANTE CORPORAL 125ML,125,161,55,41,170,383.35
50228081,81003,EKOS HIDRA FLOR DA MANHA MAOS 40G,40,54,38.5,28.5,124,136.059
50228014,38230,NATURA VIVA SUPER MASCARA CILIOS PRETO,15.8,32.7,25,25,116,72.5
50228012,80970,TODODIA AMOST DES HID AM FLOR CEREJ TERC,15,18,65,5,103,33.475
50227829,81014,EKOS DES COL MADEIRA EM FLOR 150ML,127.5,348.27,59,58,195,667.29
50227722,80851,FOLHA DE PEDIDO GV AURORA EN C06 2017,1,290,305,215,7,459.025
50227721,80850,TAKE ONE GV RAIZES VANTAGE I EN C06 2017,1,490,213,105,20,447.3
50227720,80849,TAKE ONE GV AURORA VANTAGE I EN C06 2017,1,490,213,105,20,447.3
50227679,80848,FOLHA DE PEDIDO GV RAIZES EN C06 2017,1,290,305,215,7,459.025
50227678,80847,PULSEIRAS IDEN NAO CN BRASIL EN C06 2017,1,40,250,200,6,300
50227640,80942,SEVE SAB LIQ AMEND E ORQUIDEA NEGR 100ML,100,120.8,55,44,152,367.84
50227627,80945,NATURE SABONETE BOLOLO QUADRADO 3X90G,270,290,200,66,26,343.2
50227478,80745,PULSEIRAS IDENTIFICACAO CNC EN C06 2017,1,40,250,200,6,300
50227477,80744,PULSEIRAS IDENTIFI DIAMANTES EN C06 2017,1,40,250,200,6,300
50227476,80743,PULSEIRAS IDENTIFICACAO OURO EN C06 2017,1,40,250,200,6,300
50227475,80742,PULSEIRAS IDENTIFICACA PRATA EN C06 2017,1,40,250,200,6,300
50227473,80741,PULSEIRAS IDENTIFICA BRONZE EN C06 2017,1,40,250,200,6,300
50227472,80740,PULSEIRAS BRINDES EN C06 2017,1,3080,280,225,26,1638
50227471,80739,DISPLAY TROCA FACIL EN C06 2017,1,55,445,265,4,471.7
50227470,80738,SELO TROCA FACIL SPC EN C06 2017,1,300,215,155,13,433.225
50227469,80737,APLIQUE P 1 CAIXAS KAIAK EN C06 2017,1,1.5,60,60,2.5,9
50227468,80736,APLIQUE P 5 CAIXAS HERO EN C06 2017,1,7,60,60,12.5,45
50227467,80735,DISPLAY AMOSTRA ELIXIR EN C06 2017,1,20,150,120,2,36
50227466,80734,PLAQUINHAS PARA FOTOS EN C06 2017,1,231,400,255,15,1530
50227465,80733,BACKDROP EN C06 2017,1,480,250,260,40,2600
